発生日:2011/ 3/23 発生場所(35.736333, 140.872667) 震度:2
発生日:2011/ 3/26 発生場所(35.736333, 140.891000) 震度:2
発生日:2011/ 6/10 発生場所(35.736500, 140.834000) 震度:2
発生日:2011/ 4/ 5 発生場所(35.736667, 140.920000) 震度:1
発生日:2011/ 4/10 発生場所(35.736833, 140.893000) 震度:2
発生日:2011/ 3/12 発生場所(35.737167, 141.060000) 震度:2
発生日:2011/ 6/10 発生場所(35.737667, 140.842833) 震度:1
発生日:2011/ 4/26 発生場所(35.737833, 141.005333) 震度:1
発生日:2011/12/ 2 発生場所(35.738000, 140.868333) 震度:2
発生日:2011/ 7/ 8 発生場所(35.739000, 140.211333) 震度:1
発生日:2011/ 3/11 発生場所(35.739667, 141.026833) 震度:1
発生日:2011/ 4/30 発生場所(35.739833, 140.939167) 震度:1
発生日:2011/ 3/14 発生場所(35.740333, 140.829000) 震度:2
発生日:2011/ 4/10 発生場所(35.740333, 140.894833) 震度:2
発生日:2011/ 4/ 7 発生場所(35.740667, 140.609000) 震度:3
発生日:2011/ 3/17 発生場所(35.740667, 140.901667) 震度:2
発生日:2011/ 5/10 発生場所(35.741000, 140.935000) 震度:1
発生日:2011/ 7/ 7 発生場所(35.742000, 140.868500) 震度:1
発生日:2011/ 4/30 発生場所(35.742333, 140.939500) 震度:1
発生日:2011/ 7/ 7 発生場所(35.742500, 140.991833) 震度:1
発生日:2011/ 3/24 発生場所(35.742667, 140.657500) 震度:2
発生日:2011/ 3/12 発生場所(35.742667, 141.017667) 震度:3
発生日:2011/ 4/30 発生場所(35.743000, 140.851667) 震度:1
発生日:2011/10/ 4 発生場所(35.743167, 140.835167) 震度:1
発生日:2011/ 3/25 発生場所(35.743167, 140.854833) 震度:1
発生日:2011/ 3/19 発生場所(35.743500, 140.996333) 震度:1
発生日:2011/ 3/26 発生場所(35.743833, 140.879667) 震度:1
発生日:2011/ 3/14 発生場所(35.744333, 140.830167) 震度:1
発生日:2011/ 3/16 発生場所(35.745167, 140.928833) 震度:1
発生日:2011/ 6/14 発生場所(35.745667, 140.633000) 震度:1
発生日:2011/ 5/13 発生場所(35.745667, 140.657333) 震度:1
発生日:2011/ 3/22 発生場所(35.745667, 140.856833) 震度:1
発生日:2011/ 9/ 2 発生場所(35.745833, 140.649333) 震度:2
発生日:2011/ 5/25 発生場所(35.745833, 140.667500) 震度:1
発生日:2011/ 5/24 発生場所(35.745833, 140.680833) 震度:1
発生日:2011/ 9/24 発生場所(35.746333, 140.914833) 震度:2
発生日:2011/ 5/26 発生場所(35.746333, 140.988833) 震度:1
発生日:2011/ 5/24 発生場所(35.746500, 140.670500) 震度:1
発生日:2011/ 3/14 発生場所(35.746833, 141.418333) 震度:1
発生日:2011/ 4/17 発生場所(35.747333, 140.757500) 震度:1
発生日:2011/ 3/22 発生場所(35.747833, 140.627500) 震度:1
発生日:2011/ 3/12 発生場所(35.749667, 140.879833) 震度:1
発生日:2011/ 7/ 3 発生場所(35.749833, 140.703833) 震度:1
発生日:2011/ 3/13 発生場所(35.750500, 140.844000) 震度:2
発生日:2011/ 9/ 3 発生場所(35.750667, 140.661833) 震度:2
発生日:2011/ 3/19 発生場所(35.751667, 140.664833) 震度:1
発生日:2011/ 3/20 発生場所(35.751667, 140.923000) 震度:2
発生日:2011/ 3/22 発生場所(35.752667, 140.648167) 震度:1
発生日:2011/ 6/27 発生場所(35.753000, 140.918833) 震度:1
発生日:2011/ 3/18 発生場所(35.753333, 140.719333) 震度:2
発生日:2011/ 9/17 発生場所(35.753833, 140.669333) 震度:1
発生日:2011/ 3/19 発生場所(35.753833, 140.916333) 震度:1
発生日:2011/ 3/14 発生場所(35.754333, 140.845667) 震度:2
発生日:2011/11/24 発生場所(35.755000, 140.921167) 震度:1
発生日:2011/ 5/ 4 発生場所(35.756000, 140.663500) 震度:1
発生日:2011/ 3/12 発生場所(35.756000, 141.022167) 震度:2
発生日:2011/ 3/20 発生場所(35.756167, 140.949667) 震度:1
発生日:2011/ 3/31 発生場所(35.757500, 140.655333) 震度:1
発生日:2011/ 9/11 発生場所(35.757667, 140.722167) 震度:2
発生日:2011/ 7/29 発生場所(35.757667, 140.986833) 震度:2
発生日:2011/ 4/14 発生場所(35.758000, 140.872333) 震度:1
発生日:2011/ 3/27 発生場所(35.758167, 141.063500) 震度:2
発生日:2011/ 3/14 発生場所(35.758333, 140.854667) 震度:3
発生日:2011/ 3/12 発生場所(35.759167, 141.041000) 震度:4
発生日:2011/ 6/21 発生場所(35.759500, 141.474000) 震度:3
発生日:2011/ 8/31 発生場所(35.760500, 140.910167) 震度:2
発生日:2011/ 3/22 発生場所(35.760833, 140.942500) 震度:1
発生日:2011/ 3/12 発生場所(35.761500, 141.059000) 震度:1
発生日:2011/ 8/ 1 発生場所(35.762000, 140.886333) 震度:1
発生日:2011/ 7/14 発生場所(35.762500, 141.016500) 震度:1
発生日:2011/ 3/17 発生場所(35.763333, 141.008000) 震度:2
発生日:2011/ 3/10 発生場所(35.763667, 136.866333) 震度:1
発生日:2011/10/29 発生場所(35.767667, 140.874333) 震度:2
発生日:2011/10/ 5 発生場所(35.768167, 140.897667) 震度:2
発生日:2011/ 7/30 発生場所(35.768333, 141.142333) 震度:1
発生日:2011/ 7/13 発生場所(35.768833, 140.869500) 震度:1
発生日:2011/ 6/27 発生場所(35.768833, 140.989833) 震度:1
発生日:2011/ 4/13 発生場所(35.769167, 140.856500) 震度:1
発生日:2011/ 3/30 発生場所(35.769167, 141.065000) 震度:2
発生日:2011/ 3/11 発生場所(35.770000, 141.043333) 震度:3
発生日:2011/ 3/18 発生場所(35.771833, 141.431833) 震度:1
発生日:2011/ 7/ 9 発生場所(35.773167, 140.904167) 震度:1
発生日:2011/ 8/31 発生場所(35.773500, 140.891833) 震度:3
発生日:2011/ 8/ 5 発生場所(35.773833, 140.878167) 震度:3
発生日:2011/ 3/12 発生場所(35.775000, 141.032500) 震度:1
発生日:2011/ 3/16 発生場所(35.776167, 141.008500) 震度:1
発生日:2011/ 3/15 発生場所(35.778167, 141.015833) 震度:1
発生日:2011/ 5/27 発生場所(35.778333, 140.967000) 震度:1
発生日:2011/12/ 6 発生場所(35.778500, 140.872167) 震度:1
発生日:2011/ 8/31 発生場所(35.778833, 140.883167) 震度:2
発生日:2011/12/ 6 発生場所(35.779000, 140.877167) 震度:1
発生日:2011/ 8/ 3 発生場所(35.779333, 140.137500) 震度:2
発生日:2011/ 4/25 発生場所(35.779833, 140.778167) 震度:2
発生日:2011/ 3/21 発生場所(35.781333, 140.796500) 震度:2
発生日:2011/ 3/14 発生場所(35.781500, 141.090833) 震度:1
発生日:2011/ 6/15 発生場所(35.782167, 140.889500) 震度:1
発生日:2011/ 5/16 発生場所(35.783000, 140.980833) 震度:1
発生日:2011/ 3/27 発生場所(35.783833, 140.813500) 震度:1
発生日:2011/ 7/16 発生場所(35.784667, 140.964000) 震度:1
発生日:2011/ 6/12 発生場所(35.785000, 140.883833) 震度:3
発生日:2011/ 5/11 発生場所(35.787333, 140.983167) 震度:2
発生日:2011/ 3/13 発生場所(35.788000, 141.051000) 震度:1
発生日:2011/ 8/22 発生場所(35.788500, 140.863167) 震度:1
発生日:2011/ 5/26 発生場所(35.789000, 141.832667) 震度:1
発生日:2011/ 3/14 発生場所(35.789500, 141.054667) 震度:2
発生日:2011/ 7/28 発生場所(35.790833, 141.015667) 震度:2
発生日:2011/ 3/18 発生場所(35.790833, 141.454833) 震度:2
発生日:2011/ 4/24 発生場所(35.791833, 140.959167) 震度:1
発生日:2011/ 3/19 発生場所(35.792167, 140.913167) 震度:1
発生日:2011/10/14 発生場所(35.792333, 140.128000) 震度:2
発生日:2011/ 5/10 発生場所(35.792500, 136.906000) 震度:1
発生日:2011/ 8/19 発生場所(35.792500, 140.916167) 震度:1
発生日:2011/ 5/11 発生場所(35.793167, 140.962500) 震度:1
発生日:2011/ 4/18 発生場所(35.793333, 140.112333) 震度:3
発生日:2011/12/15 発生場所(35.794000, 140.918167) 震度:1
発生日:2011/ 3/14 発生場所(35.794000, 141.082833) 震度:3
発生日:2011/ 4/21 発生場所(35.794333, 140.757500) 震度:2
発生日:2011/ 3/11 発生場所(35.794833, 141.200000) 震度:4
発生日:2011/ 5/ 3 発生場所(35.795833, 141.441167) 震度:1
発生日:2011/ 4/ 2 発生場所(35.796333, 140.218167) 震度:1
発生日:2011/ 3/18 発生場所(35.796667, 140.828000) 震度:2
発生日:2011/ 1/19 発生場所(35.797167, 136.901500) 震度:1
発生日:2011/ 4/29 発生場所(35.797333, 137.388000) 震度:1
発生日:2011/11/27 発生場所(35.798167, 141.186500) 震度:1
発生日:2011/10/ 2 発生場所(35.799333, 140.881333) 震度:1
発生日:2011/ 6/22 発生場所(35.799667, 140.753500) 震度:1
発生日:2011/ 9/ 2 発生場所(35.799833, 140.968333) 震度:1
発生日:2011/ 8/ 8 発生場所(35.800000, 140.913000) 震度:1
発生日:2011/ 5/13 発生場所(35.800167, 140.992333) 震度:2
発生日:2011/ 8/ 2 発生場所(35.800333, 140.114667) 震度:2
発生日:2011/ 3/20 発生場所(35.800333, 140.858333) 震度:1
発生日:2011/ 5/20 発生場所(35.801500, 141.175833) 震度:4
発生日:2011/ 3/22 発生場所(35.802833, 141.816500) 震度:2
発生日:2011/ 9/20 発生場所(35.803000, 140.919000) 震度:1
発生日:2011/12/13 発生場所(35.803167, 140.946333) 震度:1
発生日:2011/ 7/18 発生場所(35.804000, 140.967167) 震度:1
発生日:2011/ 4/10 発生場所(35.804333, 140.098667) 震度:2
発生日:2011/ 1/ 6 発生場所(35.806000, 139.873333) 震度:1
発生日:2011/ 4/ 5 発生場所(35.806667, 140.124667) 震度:2
発生日:2011/ 5/13 発生場所(35.807000, 140.997667) 震度:2
発生日:2011/ 3/16 発生場所(35.807333, 140.884000) 震度:1
発生日:2011/ 3/13 発生場所(35.808333, 141.977333) 震度:1
発生日:2011/ 9/ 8 発生場所(35.809000, 140.894500) 震度:1
発生日:2011/ 3/17 発生場所(35.809167, 140.862667) 震度:1
発生日:2011/ 3/29 発生場所(35.809333, 140.862667) 震度:2
発生日:2011/ 3/17 発生場所(35.809333, 140.888000) 震度:1
発生日:2011/ 3/23 発生場所(35.811000, 141.836667) 震度:3
発生日:2011/ 5/25 発生場所(35.811500, 140.902000) 震度:1
発生日:2011/ 4/11 発生場所(35.811667, 140.071333) 震度:1
発生日:2011/ 3/14 発生場所(35.812500, 140.874500) 震度:1
発生日:2011/ 3/16 発生場所(35.812500, 140.894500) 震度:1
発生日:2011/ 8/ 9 発生場所(35.812667, 140.965500) 震度:1
発生日:2011/ 3/14 発生場所(35.812833, 137.190167) 震度:1
発生日:2011/ 3/18 発生場所(35.813000, 140.875333) 震度:2
発生日:2011/ 3/12 発生場所(35.813333, 141.094167) 震度:2
発生日:2011/ 3/15 発生場所(35.814000, 140.922000) 震度:2
発生日:2011/ 3/16 発生場所(35.814167, 140.893000) 震度:1
発生日:2011/ 3/23 発生場所(35.814167, 141.754167) 震度:2
発生日:2011/ 6/18 発生場所(35.814667, 140.902500) 震度:1
発生日:2011/ 3/30 発生場所(35.815000, 140.909667) 震度:1
発生日:2011/10/29 発生場所(35.815000, 141.025000) 震度:1
発生日:2011/ 7/26 発生場所(35.815167, 140.924000) 震度:2
発生日:2011/ 3/15 発生場所(35.815167, 140.925667) 震度:1
発生日:2011/ 3/21 発生場所(35.815333, 140.903833) 震度:2
発生日:2011/ 5/20 発生場所(35.815833, 140.918500) 震度:1
発生日:2011/ 5/11 発生場所(35.815833, 140.919667) 震度:2
発生日:2011/ 3/18 発生場所(35.816000, 140.877167) 震度:1
発生日:2011/ 3/18 発生場所(35.816667, 140.901833) 震度:1
発生日:2011/ 5/11 発生場所(35.816667, 140.912000) 震度:1
発生日:2011/ 3/12 発生場所(35.817500, 140.889333) 震度:1
発生日:2011/ 7/17 発生場所(35.818167, 140.987667) 震度:1
発生日:2011/ 6/28 発生場所(35.818167, 140.999000) 震度:2
発生日:2011/ 9/ 9 発生場所(35.818333, 140.899667) 震度:1
発生日:2011/ 3/11 発生場所(35.818667, 141.181667) 震度:4
発生日:2011/ 3/16 発生場所(35.818833, 140.885500) 震度:1
発生日:2011/ 3/17 発生場所(35.818833, 141.021833) 震度:1
発生日:2011/10/16 発生場所(35.819167, 138.024333) 震度:1
発生日:2011/ 6/17 発生場所(35.819333, 140.873500) 震度:1
発生日:2011/11/17 発生場所(35.819333, 141.899667) 震度:2
発生日:2011/ 9/25 発生場所(35.819500, 137.502500) 震度:1
発生日:2011/ 8/25 発生場所(35.819500, 140.822833) 震度:1
発生日:2011/ 5/21 発生場所(35.819833, 140.906667) 震度:2
発生日:2011/ 3/25 発生場所(35.819833, 140.911000) 震度:1
発生日:2011/ 3/22 発生場所(35.820000, 140.886333) 震度:1
発生日:2011/ 4/24 発生場所(35.820167, 140.912333) 震度:1
発生日:2011/ 5/ 9 発生場所(35.820167, 140.917000) 震度:1
発生日:2011/ 3/18 発生場所(35.821667, 141.112000) 震度:4
発生日:2011/ 3/15 発生場所(35.822167, 140.943333) 震度:1
発生日:2011/ 3/29 発生場所(35.822333, 140.887667) 震度:1
発生日:2011/ 3/15 発生場所(35.822333, 141.101333) 震度:1
発生日:2011/ 3/19 発生場所(35.822667, 140.864167) 震度:1
発生日:2011/11/23 発生場所(35.822667, 140.887833) 震度:1
発生日:2011/ 3/31 発生場所(35.822833, 140.907333) 震度:1
発生日:2011/ 3/16 発生場所(35.823333, 140.891000) 震度:1
発生日:2011/ 7/22 発生場所(35.823667, 140.976833) 震度:1
発生日:2011/ 3/26 発生場所(35.824000, 140.909500) 震度:2
発生日:2011/ 7/ 1 発生場所(35.825000, 141.005333) 震度:1
発生日:2011/ 3/20 発生場所(35.825167, 140.716000) 震度:1
発生日:2011/ 9/ 4 発生場所(35.827500, 140.948333) 震度:1
発生日:2011/ 5/22 発生場所(35.827500, 141.027333) 震度:1
発生日:2011/ 7/ 1 発生場所(35.827833, 141.014500) 震度:2
発生日:2011/ 3/13 発生場所(35.828167, 141.972333) 震度:4
発生日:2011/ 3/13 発生場所(35.828667, 140.851833) 震度:1
発生日:2011/ 3/16 発生場所(35.829000, 140.908167) 震度:3
発生日:2011/12/21 発生場所(35.829500, 139.343500) 震度:2
発生日:2011/ 4/27 発生場所(35.829833, 140.875833) 震度:1
発生日:2011/ 3/19 発生場所(35.830667, 140.721667) 震度:1
発生日:2011/ 8/19 発生場所(35.830667, 140.842833) 震度:1
発生日:2011/ 4/11 発生場所(35.831333, 140.877500) 震度:1
発生日:2011/ 8/ 6 発生場所(35.832500, 140.853833) 震度:1
発生日:2011/ 3/18 発生場所(35.835333, 140.891000) 震度:3
発生日:2011/ 3/16 発生場所(35.836500, 140.880333) 震度:1
発生日:2011/ 3/16 発生場所(35.837000, 140.906500) 震度:A
発生日:2011/ 3/21 発生場所(35.838667, 140.901000) 震度:1
発生日:2011/ 8/18 発生場所(35.839333, 138.173500) 震度:2
発生日:2011/ 3/21 発生場所(35.839667, 140.925500) 震度:2
発生日:2011/ 7/ 7 発生場所(35.840000, 140.919000) 震度:1
発生日:2011/ 3/16 発生場所(35.840333, 140.893833) 震度:1
発生日:2011/ 3/16 発生場所(35.840833, 140.917333) 震度:1
発生日:2011/ 3/17 発生場所(35.842333, 141.022833) 震度:1
発生日:2011/ 3/11 発生場所(35.842500, 140.904667) 震度:1
発生日:2011/ 7/16 発生場所(35.842667, 137.729000) 震度:2
発生日:2011/ 3/15 発生場所(35.842833, 140.926833) 震度:3
発生日:2011/ 3/17 発生場所(35.844000, 140.913000) 震度:1
発生日:2011/ 5/17 発生場所(35.844333, 140.933667) 震度:2
発生日:2011/ 3/18 発生場所(35.845333, 140.844667) 震度:1
発生日:2011/ 3/11 発生場所(35.846167, 140.938667) 震度:2
発生日:2011/ 4/13 発生場所(35.847000, 141.004000) 震度:1
発生日:2011/ 3/11 発生場所(35.847167, 140.905000) 震度:1
発生日:2011/ 5/17 発生場所(35.848333, 140.947167) 震度:1
発生日:2011/11/24 発生場所(35.848500, 140.945500) 震度:1
発生日:2011/ 5/ 8 発生場所(35.849667, 137.652333) 震度:2
発生日:2011/11/12 発生場所(35.850333, 137.652667) 震度:1
発生日:2011/ 3/30 発生場所(35.850333, 141.087833) 震度:2
発生日:2011/ 7/ 8 発生場所(35.851000, 140.802500) 震度:2
発生日:2011/ 4/11 発生場所(35.851333, 137.651833) 震度:1
発生日:2011/ 8/19 発生場所(35.851500, 140.936667) 震度:1
発生日:2011/ 4/22 発生場所(35.851833, 137.650500) 震度:2
発生日:2011/ 4/11 発生場所(35.852333, 137.651500) 震度:1
発生日:2011/ 3/31 発生場所(35.852500, 141.115167) 震度:2
発生日:2011/ 3/16 発生場所(35.852833, 140.864833) 震度:1
発生日:2011/ 3/11 発生場所(35.854000, 140.863167) 震度:1
発生日:2011/ 3/14 発生場所(35.854333, 140.894667) 震度:1
発生日:2011/11/17 発生場所(35.854667, 141.823833) 震度:1
発生日:2011/12/ 2 発生場所(35.855000, 141.147833) 震度:2
発生日:2011/ 8/ 7 発生場所(35.855167, 137.665000) 震度:1
発生日:2011/ 3/16 発生場所(35.855667, 140.882333) 震度:1
発生日:2011/ 3/15 発生場所(35.855833, 140.919833) 震度:2
発生日:2011/ 3/16 発生場所(35.856167, 140.938500) 震度:2
発生日:2011/ 3/26 発生場所(35.857167, 140.929667) 震度:3
発生日:2011/ 4/ 1 発生場所(35.857333, 140.906000) 震度:1
発生日:2011/ 3/14 発生場所(35.858833, 140.927667) 震度:1
発生日:2011/ 6/24 発生場所(35.859000, 140.913333) 震度:1
発生日:2011/ 8/21 発生場所(35.859167, 140.534333) 震度:2
発生日:2011/ 3/29 発生場所(35.859500, 140.900667) 震度:1
発生日:2011/ 3/14 発生場所(35.859667, 140.912667) 震度:1
発生日:2011/ 8/19 発生場所(35.860500, 140.494500) 震度:1
発生日:2011/ 3/22 発生場所(35.860500, 141.781333) 震度:3
発生日:2011/ 3/15 発生場所(35.860667, 140.615667) 震度:3
発生日:2011/ 3/14 発生場所(35.860667, 140.973500) 震度:1
発生日:2011/ 3/12 発生場所(35.862000, 140.945667) 震度:2
発生日:2011/ 7/18 発生場所(35.862500, 140.900500) 震度:1
発生日:2011/ 3/16 発生場所(35.863167, 140.901500) 震度:3
発生日:2011/ 4/18 発生場所(35.863333, 140.474667) 震度:1
発生日:2011/12/20 発生場所(35.863500, 140.847333) 震度:1
発生日:2011/12/11 発生場所(35.863667, 140.498167) 震度:1
発生日:2011/ 4/17 発生場所(35.863833, 140.930333) 震度:1
発生日:2011/ 2/17 発生場所(35.865167, 137.646500) 震度:1
発生日:2011/ 5/16 発生場所(35.865167, 140.622500) 震度:2
発生日:2011/ 7/18 発生場所(35.865500, 140.891833) 震度:1
発生日:2011/ 8/25 発生場所(35.865833, 140.483167) 震度:1
発生日:2011/ 8/25 発生場所(35.866000, 140.479000) 震度:2
発生日:2011/ 3/12 発生場所(35.866167, 140.970167) 震度:1
発生日:2011/ 4/ 7 発生場所(35.866333, 140.850500) 震度:1
発生日:2011/ 4/19 発生場所(35.866500, 138.778500) 震度:1
発生日:2011/ 7/26 発生場所(35.866667, 140.508333) 震度:2
発生日:2011/ 3/21 発生場所(35.867000, 140.877500) 震度:2
発生日:2011/ 4/17 発生場所(35.867500, 140.464000) 震度:3
発生日:2011/ 4/17 発生場所(35.867833, 140.470833) 震度:3
発生日:2011/ 3/14 発生場所(35.868500, 140.933333) 震度:2
発生日:2011/ 3/12 発生場所(35.869833, 140.957167) 震度:3
発生日:2011/ 3/22 発生場所(35.870000, 141.659333) 震度:1
発生日:2011/ 3/14 発生場所(35.870500, 140.913667) 震度:2
発生日:2011/ 3/12 発生場所(35.870500, 141.614500) 震度:2
発生日:2011/ 8/ 1 発生場所(35.870667, 140.919167) 震度:1
発生日:2011/ 3/15 発生場所(35.871333, 140.935833) 震度:1
発生日:2011/ 3/14 発生場所(35.871833, 140.949667) 震度:2
発生日:2011/ 9/ 4 発生場所(35.873000, 139.608667) 震度:3
発生日:2011/ 3/16 発生場所(35.873000, 140.874167) 震度:1
発生日:2011/ 1/ 9 発生場所(35.873167, 140.249500) 震度:2
発生日:2011/ 6/17 発生場所(35.873167, 140.486167) 震度:1
発生日:2011/11/11 発生場所(35.873667, 138.110167) 震度:1
発生日:2011/ 3/30 発生場所(35.874667, 140.925167) 震度:1
発生日:2011/ 3/23 発生場所(35.875167, 141.763500) 震度:3
発生日:2011/ 3/12 発生場所(35.875500, 141.858167) 震度:3
発生日:2011/10/20 発生場所(35.875833, 140.477333) 震度:1
発生日:2011/ 3/14 発生場所(35.876833, 141.022167) 震度:1
発生日:2011/ 3/14 発生場所(35.877333, 140.954167) 震度:1
発生日:2011/10/ 3 発生場所(35.877500, 140.127167) 震度:1
発生日:2011/ 3/14 発生場所(35.878500, 141.031500) 震度:3
発生日:2011/ 6/ 5 発生場所(35.878833, 141.280000) 震度:2
発生日:2011/ 3/12 発生場所(35.879500, 141.174500) 震度:1
発生日:2011/ 8/23 発生場所(35.879833, 140.497833) 震度:2
発生日:2011/ 3/12 発生場所(35.880000, 140.945000) 震度:1
発生日:2011/ 3/13 発生場所(35.881000, 140.958667) 震度:1
発生日:2011/ 3/12 発生場所(35.882000, 141.834833) 震度:3
発生日:2011/ 3/11 発生場所(35.882333, 141.392500) 震度:2
発生日:2011/ 5/ 4 発生場所(35.883000, 140.551667) 震度:1
発生日:2011/ 4/14 発生場所(35.883500, 140.852000) 震度:1
発生日:2011/ 3/15 発生場所(35.883833, 141.230500) 震度:3
発生日:2011/ 9/28 発生場所(35.885500, 140.488667) 震度:1
発生日:2011/ 3/27 発生場所(35.885833, 140.489000) 震度:1
発生日:2011/ 9/28 発生場所(35.885833, 140.494167) 震度:1
発生日:2011/ 3/27 発生場所(35.886333, 140.488667) 震度:2
発生日:2011/ 7/ 3 発生場所(35.886667, 140.782500) 震度:1
発生日:2011/ 4/ 6 発生場所(35.887333, 140.713667) 震度:3
発生日:2011/ 3/18 発生場所(35.887500, 140.814333) 震度:1
発生日:2011/ 3/14 発生場所(35.887667, 140.566833) 震度:1
発生日:2011/ 8/14 発生場所(35.888000, 140.813833) 震度:1
発生日:2011/ 4/ 2 発生場所(35.890500, 140.847833) 震度:1
発生日:2011/ 3/11 発生場所(35.890833, 140.998833) 震度:1
発生日:2011/ 3/13 発生場所(35.891167, 141.020167) 震度:3
発生日:2011/ 3/13 発生場所(35.892833, 140.937667) 震度:1
発生日:2011/ 5/28 発生場所(35.893333, 140.971667) 震度:1
発生日:2011/ 1/12 発生場所(35.895500, 137.776167) 震度:2
発生日:2011/ 5/ 1 発生場所(35.895833, 140.853833) 震度:3
発生日:2011/ 4/ 5 発生場所(35.896500, 140.856667) 震度:1
発生日:2011/ 5/10 発生場所(35.896667, 140.362167) 震度:1
発生日:2011/ 3/22 発生場所(35.896667, 140.831500) 震度:1
発生日:2011/ 3/12 発生場所(35.896833, 141.206667) 震度:1
発生日:2011/ 3/12 発生場所(35.898000, 140.940833) 震度:3
発生日:2011/ 5/ 5 発生場所(35.898167, 140.824500) 震度:1
発生日:2011/ 5/13 発生場所(35.898667, 137.652833) 震度:1
発生日:2011/12/26 発生場所(35.899500, 140.837167) 震度:2
発生日:2011/ 3/12 発生場所(35.899500, 140.942667) 震度:2
発生日:2011/ 5/ 1 発生場所(35.899667, 140.847333) 震度:2
発生日:2011/ 3/15 発生場所(35.899667, 140.875000) 震度:2
発生日:2011/ 2/11 発生場所(35.900000, 137.646833) 震度:1
発生日:2011/ 3/24 発生場所(35.901667, 141.193000) 震度:1
発生日:2011/ 5/ 4 発生場所(35.902500, 139.031500) 震度:2
発生日:2011/ 4/21 発生場所(35.904000, 139.815500) 震度:1
発生日:2011/ 3/12 発生場所(35.904333, 141.140167) 震度:3
発生日:2011/ 4/12 発生場所(35.904667, 137.654333) 震度:1
発生日:2011/ 3/23 発生場所(35.904667, 137.695167) 震度:1
発生日:2011/ 6/ 9 発生場所(35.905500, 137.640667) 震度:2
発生日:2011/ 6/25 発生場所(35.905500, 141.042833) 震度:1
発生日:2011/ 3/11 発生場所(35.906333, 141.307500) 震度:3
発生日:2011/ 3/15 発生場所(35.906500, 140.843833) 震度:2
発生日:2011/10/ 1 発生場所(35.907000, 140.969500) 震度:1
発生日:2011/ 3/12 発生場所(35.907667, 141.772333) 震度:2
発生日:2011/ 7/ 4 発生場所(35.909667, 140.130000) 震度:1
発生日:2011/ 5/ 1 発生場所(35.911500, 141.056500) 震度:2
発生日:2011/ 5/27 発生場所(35.911667, 141.059333) 震度:1
発生日:2011/ 3/11 発生場所(35.911667, 141.569833) 震度:2
発生日:2011/ 5/23 発生場所(35.912500, 139.684167) 震度:1
発生日:2011/ 8/ 4 発生場所(35.913500, 140.386000) 震度:1
発生日:2011/ 4/ 1 発生場所(35.913667, 140.149333) 震度:2
発生日:2011/ 4/ 3 発生場所(35.914000, 141.058833) 震度:1
発生日:2011/ 3/11 発生場所(35.914000, 141.084667) 震度:1
発生日:2011/ 4/ 3 発生場所(35.914500, 141.051167) 震度:2
発生日:2011/ 3/11 発生場所(35.914833, 141.143833) 震度:1
発生日:2011/11/28 発生場所(35.915333, 137.623167) 震度:1
発生日:2011/ 3/13 発生場所(35.915833, 137.623833) 震度:2
発生日:2011/ 6/11 発生場所(35.916333, 141.016500) 震度:2
発生日:2011/ 7/30 発生場所(35.916333, 141.036833) 震度:2
発生日:2011/ 3/16 発生場所(35.916667, 140.440000) 震度:4
発生日:2011/ 3/18 発生場所(35.917500, 141.079833) 震度:1
発生日:2011/ 5/ 1 発生場所(35.919167, 139.826333) 震度:3
発生日:2011/ 2/ 6 発生場所(35.920167, 137.784333) 震度:3
発生日:2011/11/24 発生場所(35.920167, 140.437000) 震度:1
発生日:2011/ 5/22 発生場所(35.920500, 139.811833) 震度:1
発生日:2011/11/ 3 発生場所(35.921333, 140.142000) 震度:4
発生日:2011/ 4/26 発生場所(35.922333, 141.117167) 震度:1
発生日:2011/ 4/ 8 発生場所(35.923000, 138.027000) 震度:2
発生日:2011/ 5/28 発生場所(35.923000, 139.934667) 震度:1
発生日:2011/ 2/26 発生場所(35.923167, 138.028833) 震度:1
発生日:2011/ 8/26 発生場所(35.923167, 140.493333) 震度:1
発生日:2011/ 5/25 発生場所(35.923333, 140.139833) 震度:3
発生日:2011/ 3/15 発生場所(35.924333, 140.870167) 震度:3
発生日:2011/ 3/12 発生場所(35.925500, 141.105833) 震度:1
発生日:2011/ 9/21 発生場所(35.926000, 136.333500) 震度:1
発生日:2011/ 3/22 発生場所(35.926333, 141.045167) 震度:1
発生日:2011/ 9/16 発生場所(35.926667, 141.155833) 震度:1
発生日:2011/ 3/12 発生場所(35.927500, 140.938667) 震度:1
発生日:2011/ 3/18 発生場所(35.928500, 141.006833) 震度:1
発生日:2011/12/17 発生場所(35.928833, 140.141667) 震度:1
発生日:2011/ 3/12 発生場所(35.929333, 141.445500) 震度:3
発生日:2011/11/22 発生場所(35.930000, 136.340000) 震度:2
発生日:2011/12/12 発生場所(35.930167, 140.827667) 震度:3
発生日:2011/ 3/31 発生場所(35.930333, 137.648167) 震度:1
発生日:2011/ 3/29 発生場所(35.930667, 137.648000) 震度:1
発生日:2011/ 4/12 発生場所(35.930667, 141.087500) 震度:1
発生日:2011/ 3/26 発生場所(35.932333, 137.649667) 震度:1
発生日:2011/11/18 発生場所(35.932500, 136.335333) 震度:2
発生日:2011/ 3/25 発生場所(35.933167, 137.648000) 震度:3
発生日:2011/ 4/23 発生場所(35.933167, 141.677333) 震度:1
発生日:2011/ 3/25 発生場所(35.933500, 137.648167) 震度:1
発生日:2011/ 3/28 発生場所(35.933500, 137.650333) 震度:1
